Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12
Data,4,record,timestamp,1096709031,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709032,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709033,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709034,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709035,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709036,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709037,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709038,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709039,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709040,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709041,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709042,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709043,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709044,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,123,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709045,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,85,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709046,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709047,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709048,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709049,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709050,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709051,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709052,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709053,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709054,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709055,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709056,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709057,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709058,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709059,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,86,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709060,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709061,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709062,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709063,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709064,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709065,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709066,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709067,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,85,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709068,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709069,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709070,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709071,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709072,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709073,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709074,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709075,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709076,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709077,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709078,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709079,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709080,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709081,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709082,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709083,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,88,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709084,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,88,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709085,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,88,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709086,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,88,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709087,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,88,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709088,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,88,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709089,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709090,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709091,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709092,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709093,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709094,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709095,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709096,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709097,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709098,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709099,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709100,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709101,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709102,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709103,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709104,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709105,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709106,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,85,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709107,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709108,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,85,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709109,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709110,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709111,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709112,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709113,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709114,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709115,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709116,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709117,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709118,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,85,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709119,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709120,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709121,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709122,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709123,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709124,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709125,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709126,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709127,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709128,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709129,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709130,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709131,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709132,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709133,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709134,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,120,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709135,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709136,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709137,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709138,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,86,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709139,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709140,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709141,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709142,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709143,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709144,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,20,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709145,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709146,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709147,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,121,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096709148,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,122,bpm,cadence,87,rpm,temperature,21,C,power,80,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
